date_year,date_month,comment,rate,bookID,like,lable
1398,8,۱ - معرفی خودکشی یا دیگر کشی به عنوان راه‌حل همه مشکلات ۲ - روابط آزاد و خارج از عرف شخصیت‌ها با هم و تظاهر به فسق ۳ - تحقیر و تمسخر شخصیت‌ها ، نمادها و مفاهیم دینی و مذهبی ۴ - گرفتار شدن به نوعی پارادوکس و تناقض گویی در شخصیت‌های داستان و جمع کردن ارزش و ضدارزش در یک شخصیت ۵ - التقاط مفاهیم ماورائی با خرافات ۶ - التقاط عشق با شهوت ۷ - نگاه نژاد پرستانه به نمادهای غیر پارسی و .. ( آلوده ، تلخ و کثیف .. ),1.0,19047.0,5.0,0.0
1397,2,مردی که نفسش را کشت محشره,5.0,19047.0,4.0,1.0
1398,3,عاشق این مجموعه داستان‌های جذابم … بنظرم اگه تو داستان‌ها حضور خدا پر رنگ بود و شادی و خوش باشی بیشتر غلبه داشت اونوقت عالی می‌شد کاش اینطور بود ولی الان هم بی نظیره ☺,5.0,19047.0,3.0,1.0
1397,1,هیچ حیوانی بی‌جهت بدذات و شریر نیست و نمی‌شود مگر از ناچاری ، در صورتی که انسان درندهترین حیوانات است . ۱۹ فروردین سالمرگ صادق هدایت نویسنده ، داستان‌نویس ، مترجم و روشنفکر ایرانی گرامی,5.0,19047.0,11.0,1.0
1396,6,واقعا داستان در سطح بالایی بود و نکته قابل‌توجه این بود که این داستان به جای توصیف یک بیماری روانی حالات ان را از زبان خود راوی توصیف می‌کند,5.0,19047.0,4.0,1.0
1397,1,چیکار کنم جرات نمی‌کنم بخونمش,2.0,19047.0,4.0,0.0
1398,3,خیلی عجیب و خلاقانه و در عین حال به نظرم به سرگردانی و تنهایی درونی هرکس میتونه اشاره کنه,5.0,19096.0,2.0,1.0
1397,5,چرا انقدر ترجمه نامفهومه ؟!! پر از کلمات عربی و جملاتی که به سختی سر و ته آن معلومه . فکر کنم مجبورم خوندنش با این ترجمه رو نصفه‌نیمه ول کنم و ترجمه‌ی فرزانه طاهری رو بخرم و بخونم .,1.0,19096.0,2.0,0.0
1397,7,افتضاح ترجمه‌شده … انگار یکی که تازه زبان یادگرفته ترجمه کرده,1.0,19096.0,3.0,0.0
1396,9,. ( نظر روی ترجمه‌ی فرزانه طاهری داده‌شده ) مسخ را که می‌خوانی ، پرتش می‌کنی گوشه‌ای ، کناری ، سمتی ، و می‌گویی چه مضخرف ! پرتش کردم و گفتم چه مضخرف ! چجوری این بابا کافکا اینقدر اسم در کرده ؟ ( محاکمه‌اش را که عاشقم کرد نخوانده_بودم ، وگرنه آنقدر‌ها هم کفر نمی‌گویم که ) اصلا این داستان ریزه میزه هم شد رمان ؟ خلاصه یکمی هم فحشش دادم و یک کمی هم گفتم اصلا این داستان معنایی هم داشت ، بچه بودم دیگر ، نفهم ! جخ پنج شش ماه بعدش رفتم سراغش ، البته این بار نه با ترجمه‌ی علی‌اصغر حداد ، که دوست‌تر دارمش ، با ترجمه‌ی همین خانم طاهری . کتاب هم تک افتاده_بود توی کتابفروشی و هنوز بعد یک سال و اندی ازش دوباره نیاورده است و جاش در کتابفروشی خالیست . خدایی بود که چشمم این را بگیرد و بخرم . از قصد خریدمش البت ، کار بکت را ، همین ننامیدنی نشر چشمه را ، خوانده_بودم و باز فحش داده_بودم که آخه این‌که فلسفه است نه رمان ، بچه بودم دیگر ، نفهم ! بعد البته دوزاریم افتاده_بود که نصف باقی کتاب نقد است و من هم آن دوره ، همان دوره که بچه بودم دیگر ، نفهم ! عادت داشتم کتاب خریده را تا ته بخوانمش . تا ته خواندمش و از نقد‌ها سرم نشد ، گفتم باشد ، می‌روم می‌فهمم دکارت کیست و ابزورد چیست و این خزعبلات ، بعد می‌آیم سراغت ، رفتم چندتایی نظریه خواندم و برگشتم و ننامیدنی را باز خواندم و این بار نیمچه‌ای ملتفت شدم . اصلا همین شد که این نسخه‌ی مسخ را خریدم ، چون ۳۴۰ صفحه بود و فقط ۷۷ صفحه‌اش رمان ، بله بله ، جدن نظرم عوض شد ، جخ فهمیدم این مسخ و گرگور زامزا یا سامسا ، همچین الکی هم نبوده ، اما آن روز هم نمی‌فهمیدم ، بچه بودم دیگر ، نفهم ! فقط یک چیزی را نفهمیده_بودم و فکر می‌کردم عجب چیط محسور کننده ایست . خودتان لابد قبل من توی ذهنتان گفته_باشید ، بچه بودی دیگر ، نفهم ! گذشت ، تا این هفته باز گفتم دوباره خواندنش خالی از توفیر نیست ، بچه‌ام دیگر ، نفهم ! نمی‌فهمم خواندن چیز جدید به ز چیز تکراریست . القصه اینکه الان خواندمش و حس می‌کنم با این نقد‌های فمنیستی و برساخت گرایی و نمی‌دانم چه و چه ، خیلی شاهکار است و غول . جخ یادم می‌آید حج ممد حسن شهسواری ( پسرخاله نیستیم ولی خب ) توی این کتاب جدیدش ، یعنی یکی قبلی‌تر ازین جدیده‌اش ، حرکت در مه ، گفته_بود که : اگر دیدید کتابی را پس از صد سال همچنان می‌خوانند ، بفهمید در درجه‌ی استادی نوشته‌شده ، اما اگر دیدید کتابی را پس صد سال نه‌تنها می‌خوانند که نقدش هم می‌کنند و سرش بحث و نظر دارند ، بفهمید در مرحله‌ی نبوغ نوشته‌شده است . حالا شما قاضی ، من مگر بحث نکردم سر این مسخ ؟ پس حرفم را بپذیرید که نبوغ آمیزست ، نپذیرفتید هم خیالی نیست ، بچه‌ام دیگر ، نفهم !,5.0,19096.0,9.0,1.0
1397,7,هر دو ترجمه رو خوندم ، به خاطر علاقه‌ام به جمله‌های هدایت این نسخه رو با این‌که کمتر روان هست ، بیشتر دوست دارم ، کتاب معرکست ، بدون شک بهترین کار کافکا ، حتما بخونید … به خصوص اگر کتاب‌های روان‌شناختی سورئال دوست دارید …,4.0,19096.0,3.0,1.0
1398,3,عالی,5.0,19096.0,0.0,1.0
1398,9,مفاهیم عمیقی داشت این کتاب در عین تلخ بودنش,5.0,19096.0,0.0,1.0
1397,10,چه تلخ . چه تنهایی عمیقی,4.0,19096.0,5.0,1.0
1397,11,حیف که محفل ادبی هست وگرنه کلمه‌ای که لایق این مزخرفات بود رو می‌نوشتم . هیچ مفهومی نداشت ، ترجمه افتضاح بود ، هر بار یادم میره که دست صادق هدایت تو هرچیزی رفته گند زده به کار با خوندن یکی از آثارش دوباره به بهم یاد آوری میشه,1.0,19096.0,4.0,0.0
1396,5,چقدر ساده فراموش می‌شویم,5.0,19096.0,2.0,1.0
1396,10,داستانش عالی بود من باشور و شوق میخوندمش ولی ترجمش بعضی جاها لنگ میزنه متعجبم صادق هدایت متوجه همچین موردی نشده,5.0,19096.0,1.0,1.0
1398,8,برای ترجمه مستقیم این کتاب باید به نشر ماهی مراجعه کنید,5.0,19096.0,0.0,1.0
1396,2,درود ، من فیلم داش آکل رو دیدم جالبه .. #معرفت .. لوطی منش,4.0,19096.0,3.0,1.0
1398,1,کتابی بینظیر که نگاه شما رو نسبت به آفرینش و معجزه بینایی عوض می‌کند .,4.0,19253.0,1.0,1.0
1398,2,بهترین کتابی که تا حالا خونده بودم . اگر لحظه‌ای هم بابت مطالعه این کتاب شک کنید اشتباه کرده‌اید . کتابی بسیار آموزنده با داستانی جالب و گیرا امیدوارم یک روز بتونم نسخه زبان اصلی کتاب رو هم مطالعه کنم .,5.0,19253.0,1.0,1.0
1398,5,کتابه جالبی بود اینکه حتی یک اسم هم‌نبرد خیلی برام جالب بود همه شخصیتا با لقب هاشون تعریف میشدن کتاب مفیدی بود و پیشنهاد می‌کنم,5.0,19253.0,5.0,1.0
1397,2,کتاب بسیار جذابی بود ولی اینقد اشتباه تایپی داشت که گاهی نمی‌شد مفهوم جملات رو متوجه شد حتی گاهی فعل جمله فراموش‌شده بود متاسفانه .,4.0,19253.0,0.0,1.0
1397,5,منم این کتاب رو خوندم بنظرم هر هرفرد و هر اتفاق می‌تواند نمادی در دنیای امروز باشد . نماد خوبیها در بدترین شرایط و هم نماد بد ذاتی‌ها . عالی بود .,1.0,19253.0,0.0,0.0
1398,2,به هیچ وجه این ترجمه رو نخونید ، بسیار سانسور داره !!,4.0,19253.0,2.0,1.0
1397,9,"زیبا بود . تصویر دنیایی که به یکباره همه کور می‌شوند و فقط چشمان یک زن سالم می‌ماند و می‌تواند همه بی نظمی و هرج و مرج و طبیعت واقعی انسان‌های کور را ببیند شاید داستان کنایه تلخی باشد به دنیای واقعی .. دنیایی که مردمان آن کور هایی هستند که با وجود دیدن , فکرشان نمیبند . یکی از مزایای این کتاب هم این است که بعد از خوندن, استرس کوری و این‌که شاید دیگه نبینید می‌گیرید ( دیشب به سختی تونستم بخوابم ) فیلم blindness هم بر اساس این کتاب ساخته‌شده و پیشنهاد می‌کنم ببینید .",5.0,19253.0,6.0,1.0
1397,10,رمانه دیگه_رمان . ساخته ذهن نویسنده‌ی مریض ! که خواندش فقط حال شمارو بد میکنه ، ساعت ۴:۵۰ بامداد به قدری خوندن این کتاب حال منو بد کرده که از دنیا سیر شدم . #هرکتابی_ارزش_خواندن_ندارد,2.0,19253.0,4.0,0.0
1398,9,رمان قشنگ و جالبی بود جلد دوم‌اش بینایی,5.0,19253.0,1.0,1.0
1397,9,رمانی تلخ و نفس‌گیر ، ترجمه خانم مشیری رو خوندم نسبتا ترجمه خوبی بود ، برای نجات باید تلاش کرد و یا چشم‌انتظار مرگ بنشینیم .,4.0,19253.0,1.0,1.0
1397,9,محشر‌ترین کتابی ک تا الان خوندم : |,5.0,19253.0,4.0,1.0
1396,11,عالیه … اولین پیشنهادم به همه س … برای کتابخون شدن .,5.0,19253.0,3.0,1.0
1398,1,کتاب قشنگی بود . به قول یکی ازشخصیت‌های کتاب که گفت ادم اا در شرایط مختلف تغییر میکنن .,5.0,19253.0,2.0,1.0
1396,3,بسیار عالی,5.0,20170.0,7.0,1.0
1398,8,با خوندن این کتاب یه حس شرمندگی خاصی پیدا کردم . تا چند روز حالم خوب نبود . از خودم خجالت می‌کشیدم برای اینکه انقدر راحت فرصت‌های پرواز رو از خودم گرفتم و بنده شیطان شدم,5.0,20170.0,12.0,1.0
1398,2,واقعا عالی مدتی که میخوندمش واقعا به شکل عجیبی تغییر کردم حال معنوی بهم می‌داد ، حتما حتما بخونید ، شاید تاثیر گذارتر از سلام بر ابراهیم بود برام ، ازدستش ندید یه نعمته این کتاب,5.0,20170.0,10.0,1.0
1398,9,این جنگ چه ابعاد پنهانی داشت .,5.0,20170.0,1.0,1.0
1397,10,بهترین کتاب دنیا وبرترین معلم اخلاق,5.0,20170.0,2.0,1.0
1398,2,ایشان را که می‌بینی به عدم رشک می‌بری !,5.0,20170.0,6.0,1.0
1397,10,نخونیش حسرتش قیامت حسابی اذیتت میکنه,5.0,20170.0,8.0,1.0
1398,3,کتاب فوق‌العاده عالیه . داستان یه نوجوون که در اثر چشم‌پوشی از یه گناه ، به مقامات بسیار بالای معنوی و عرفانی میرسه . یکی تز بهترین کتب دفاع مقدس هستش .,5.0,20170.0,13.0,1.0
1398,9,وقتی احوال این شهید بزرگوار رو میخونید و می‌بینید که در اون سن کم با دوری از گناه به چه درکی و به چه مدارجی رسیده_بودند فقط احساس شرمندگی بهتون دست میده . چه قدر ما عقبیم … چقدر گرفتار این جسمیم .. چقدر غافلیم .. ‌ . کتاب کوتاه و مختصریه ، میشه یکی دو روزه تمومش کرد ، اما یه جاهایی وقتی خودتون رو با این بزرگوار مقایسه می‌کنید ، از خجالت دیگه نمی‌تونید ادامه بدید . کاش گروه انتشاراتی شهید ابراهیم هادی برای طراحی جلد کتاب‌هاشون خلاقیت بیشتری به خرج بدن .,4.0,20170.0,4.0,1.0
1397,5,برخلاف عنوانش که اصلاا جذاب نیست ، سوژه‌ی کتاب فوق‌العاده ست ؛ اگر کسی از من درخواست پیشنهاد کتاب کنه ، ناخودآگاه اولین کتابی که به ذهنم می‌رسه این کتابه ؛ البته نباید صالحان و اولیای خدا به جهت اینکه « غیرمعصوم » هستن برای ما بت بشن ولی از رفتارها و مشی درستشون میشه الگو گرفت .,5.0,20170.0,9.0,1.0
1397,5,هدایت من از مسیر غلطی که داشتم می‌رفتم به وسیله این شهید بود … قشنگ دستمو گرفت برد به سمت راه درست منو گذاشت تو مسیری که اشتباهاتم رو فهمیدم وبه فکر ترک انها باشم قتی کتاب رو به بقیه می‌دادم که بخونن میگفتن واقعی نیست !!! چون درک این همه معنویات واسشون سخت بود … احمدعلی یه پارچه نوره …,5.0,20170.0,8.0,1.0
1397,12,شهید نیری گفتند راه رسیدن به لذت عبادت و خشوع قلب و … ( و اون مقام بالایی که خودشون بهش رسیدند ) مراقبت سخت بر عمل و گفتارمونه . چقدر روی حرفها و عمل هامون مراقبت داریم ؟؟,5.0,20170.0,9.0,1.0
1398,7,واقعا عارفانه بود حیف که تموم شد,5.0,20170.0,2.0,1.0
1397,11,به نظر جالب می‌آید .,5.0,20263.0,2.0,1.0
1398,8,میشه گفت کتاب خوبی بود .,4.0,20263.0,0.0,1.0
1397,3,این کتاب واقعا قشنگ بود و حالات روانی پارک و النور با توجه به شرایط منحصر به فردی که داشتن خیلی خوب توصیف‌شده بود . من از خوندنش واقعا لذت بردم .,4.0,20263.0,1.0,1.0
1396,3,واقعا نمیدونم چی بگم ؟؟؟؟؟؟؟؟!!!!!!!!! اولا به طاقچه که این کتابو گذاشتن ؟ برام سوال شده که این جلد اول و ادامه داره ؟؟؟؟ و اگرنه چرا بی‌سر و ته تموم شد ؟!!!! دوما شمایی که نظر مثبت در مورد کتابی میزارید این باعث اعتماد دیگران میشه در صورتی که این کتاب اصلا ارزش خوندن نداره قیمتشم الکی بالا بود میتونستم کتاب بهتری بخونم .,0.0,20263.0,0.0,0.0
1396,3,ارزش خواندن داره ؟,5.0,20263.0,0.0,1.0
1396,3,الان که دیدم ترجمه‌شده انقدر هیجان‌زده شده‌ام که نمیدونم چی باید بنویسم ! طرفدارای کتاب « خطای ستارگان بخت ما » به هیچ وجه از دست ندن !!! اگه انگلیسیتون خوبه بهتره الکترونیکشو بخونید چون شیرین‌ترین و احساسی‌ترین صحنه هاش از زیر تیغ سانسور رد شده . ( احتمالا ) فوق‌العاده رمانتیک ، پر کشش و از جهاتی آموزندس . یه خلاصه‌ی کلی ارائه بدم : داستان درباره‌ی ی دختری شکسته_است با قلبی بزرگ . دختری که به خاطر ناپدریش مجبور میشه از یکسال زندگی در کنار مادر و خواهر برادرای دیگش محروم بمونه ، دختری که به خاطر ظاهر عجیب و غریبش مورد تمسخر قرار میگیره . اون النوره . داستان درباره‌ی پسری ساده و گوشه گیره که سعی میکنه تا جایی که ممکنه از چشم قلدرا دور بمونه ، پسری که در کشمکش ثابت کردن هویتش به عنوان یه مرد به پدرشه . پسری که خودشو تو کمیک‌ها و موزیکاش غرق میکنه و در ضمن علاقه‌ای هم به آدمای غریبه نداره . اینکه چقدر تصادفی یه آشنایی میتونه شکل بگیره سوژه‌ی خیلی از داستان‌ها و فیلم هاست اما این نقطه عطف ماجرا نیست ، اینکه دو تا آدم که به نظر میاد هیچ وجه اشتراکی با هم ندارند میتونند چقدر روی زندگی هم تاثیر بذارن این رمان رو به شکل فوق‌العاده‌ای استثنایی میکنه . پیشنهادی !!!!!,5.0,20263.0,2.0,1.0
1398,6,چندوقت پیش خونده بودمش و جزیئات زیادی یادم نیست … فقط بگم که متفاوت بود و خوشم اومد … ولی یادمه که جمع‌بندی پایانیش بکم حالمو گرفت,4.0,20263.0,0.0,1.0
1396,3,چقدر ترجمه‌های این نشر بده,2.0,20263.0,0.0,0.0
1396,3,عالی بود ، کتاب از دستتون نمی‌افته,5.0,20263.0,2.0,1.0
1397,4,ببخشید میخوام این کتاب و بخرم اما نمیدونم پایانش خوشه یا غم‌انگیز میشه لطفا بگین♥️,5.0,20263.0,2.0,1.0
1397,8,"عشق … عجب چیز عجیب و در عین حال آشنایی ! : ) چقدر خوب بود این کتاب … چقدر زیبا لحظه هارو توصیف کرده_بود ! تموم روحمو تازه کرد : "" ) « عشق » کلا چیز خوبیه … حرمت داره … بزرگه ، مقدسه … ایشالا زندگی هممون پر از یه عشق « واقعی » باشه که به امیدش صبحا چشمامونو باز کنیم !",5.0,20263.0,8.0,1.0
1397,3,خیلی کتاب خفنیه دوستان کتاب تو این زمینه‌ها و این مدل داستانا اگه خوندین معرفی کنین بقیه هم استفاده کنن,5.0,20263.0,1.0,1.0
1397,5,فکر کنم بیشتر با روحیه نوجوانان سازگار باشه اما این دلیل نمی‌شه که مخاطب بزرگسال از آن لذت نبره,5.0,20263.0,2.0,1.0
1396,10,خیلی غم‌انگیز بوددرسته اون زن هم حق زندگی داشت ولی نباید اینطور بچه رورها می‌کرد ، قلم نویسنده هم عالی بود,5.0,20564.0,3.0,1.0
1396,10,نویسنده‌ای توانا . انگار داری از نزدیک همه چی رو می‌بینی انگار توی داستانی,4.0,20564.0,2.0,1.0
1396,11,به شدت بغض گلموم رو گرفته . تا کی قراره دنیا به همین منوال پیش بره !!!!!,5.0,20564.0,2.0,1.0
1398,1,این داستان رو دوست نداشتم . این داستان و داستان گناه رو از آل احمد خوندم ، کلا نظرم اینه که برداشتی که از خانومها داره خیلی ناقص و سطحیه و داستانهایی از آل احمد که راوی خانم هس ، پخته نیست .,1.0,20564.0,4.0,0.0
1398,9,صوتیش و گوش می‌دادم اینقدر عصبی شدم و سرم درد گرفت که دقیقه ۴ قطعش کردم و اومدم نوشته شو خوندم که لحن گوینده نباشه شاید ملایم شه . بشدت تلخه اون لحظه که بچه قدمهاشو تند کرد که از خیابون رد شه اشکم دراومد . شاید بگیم رفتار غیر قابل باوریه ولی همین الان و تو همین دوره تعداد زیادی به نسبت خانم و آقا جلوی چشمم هستن که نه اینکه بچه رو ول کنن تو خیابون ولی خیلی راحت با همین مدل استدلال خانم تو داستان ، بچه رو دادن پدر مادراشون و خودشون خیلی سریع ازدواج کردن وبچه با داشتن پدر و مادر عملا یتیم شده و با حس یه سربار بزرگ میشه و حتی چند مورد تو وضع خیلی بدی زندگی میکنن در حالی که مامان خانمی که شوهرش معتاد بوده و جدا شده بی آنچنان دغدغه ایی پیش آقاشه یا باباهه زنشو بغل میکنه در حالی که بچش با حس ترد شدن و سرباری پیش مامان بزرگشه . شاید دلیل شدت عصبانیتم هم آشنا بودن این مدل استدلالها بوده .,5.0,20564.0,1.0,1.0
1397,2,شاید همین الان که این نظرو میخونین یه مادر اخرین نگاهشو به بچه‌اش بندازه اما اینبارو مثل بچه‌ی مردم,4.0,20564.0,2.0,1.0
1396,12,یه درس خوب میشه از این داستان گرفت اونم اینکه خودخواهی این زن باعث شد پاره تنشو که سه سال براش زحمت کشید اونجور ولش کنه و یتیم بشه و باز معنای انسان رو فراموش کرده واقعا قلمش خوب بود …,4.0,20564.0,2.0,1.0
1396,10,بسیار تلخ و با دلسنگی نوشته‌شده بود . ممنونم جلال … روحت شاد,5.0,20564.0,2.0,1.0
1397,4,براستی که جلال آل احمد مردمی‌ترین نویسنده ایرانه با خوندن کتاباش هرچند که کوتاهند ولی گویا با عادی‌ترین مردم زندگی می‌کنی و یه روز میگذرونی باهاشون,5.0,20564.0,4.0,1.0
1397,9,چ تلخ … نگرانه کرایه تاکسی …,4.0,20564.0,3.0,1.0
1397,1,شاید خود جلال آل احمد که هیچ وقت فرزندی نداشته با نوشتن این داستان خودخواهی رو به خوبی توصیف کرده,5.0,20564.0,1.0,1.0
1397,2,نفسم بند اومد,4.0,20564.0,0.0,1.0
1397,9,من هنوز با اون بچه‌ی سه ساله بین جمعیت مردم باقی موندم . چرا و به چه گناهی ؟!؟!؟!!؟,1.0,20564.0,3.0,0.0
1398,9,عالیه به تمام افراد توصیه می‌شود این کتاب را مطالعه کنند .,5.0,20586.0,1.0,1.0
1398,9,به نظر من این کتاب فقط برای گروه سنی خاصی نیست و همه باید اونو مطالعه کنند خیلی واضح و شفاف به تمام سوالات ما در این زمینه پاسخ می‌دهد,5.0,20586.0,3.0,1.0
1398,1,کتاب خوبیه توصیه می‌کنم بخونید من زیاد با pdf حال نمی‌کنم نسخه چاپی شو خوندم خوب بوده,5.0,20586.0,0.0,1.0
1397,10,عالی بود حتما بخونید,4.0,20586.0,0.0,1.0
1397,9,عاشقش شدم .. دیشب دانلودش کردم با اینکه نصفشو خوندم حس می‌کنم بهترین کتابیه که با این موضوع تا به حال خوندم .. هر صفحش ک تموم میشه مشتاق خوندن بقیشم,5.0,20586.0,4.0,1.0
1398,4,بسیار عالی و کاربردی ، واقعا عالیه که یک نفر انقدر راهکار کاربردی میتونه در اختیار آدم بگذاره ، البته به شرط عمل کردن به راهکار‌ها,5.0,20586.0,0.0,1.0
1397,6,کتابی بینظیر برای زوج‌های جوان . ب شدت توصیه میشه,5.0,20586.0,3.0,1.0
1398,9,حتما بخوانید,5.0,20586.0,1.0,1.0
1397,5,کتاب جالبی بودپیشنهادمیکنم بخونید,5.0,20586.0,5.0,1.0
1398,1,خوندنش رو واقعا پیشنهاد می‌کنم . دید من رو خیلی تغییر داد . همینطور باعث خودآگاهی هم میشه .,5.0,20586.0,2.0,1.0
1398,9,کد ۵۰ درصدی Y ۹۸ KBEPS ۲ J ۱ MS,4.0,20586.0,0.0,1.0
1397,5,به درد بخور,5.0,20586.0,4.0,1.0
1397,11,کتاب خیلی خوبی بود بنظرم واسه هر زن ومردی لازمه که این کتابو یک‌بار بخونند,5.0,20586.0,6.0,1.0
1397,2,این کتاب فوق‌العاده ست ، یه تلنگر درست و حسابی … مخصوصا که ماله یه نسل دیگه و یه جای دیگه نیست … این شهید متولد ۶۷ ، یعنی هم‌سن و سال خیلی از ماها گاها خوندن این جور کتاب‌ها صد برابر کتاب‌های اخلاق و موعظه تاثیر گزاره,5.0,20644.0,7.0,1.0
1398,1,تلاش شده_بود که زندگینامه خوبی باشه,5.0,20644.0,4.0,1.0
1397,11,من اربعین امسال ( قبل از این‌که کتاب رو مطالعه کنم و این شهید رو بشناسم ) رفتم سر مزار این شهید بزرگوار اونجا نوشته‌شده بود : العبد … .. چه زیبا فرمود خداوند متعال : « نعم العبد إنه أواب » یعنی چه خوب بنده‌ای بود ، بسیار رجوع کننده [ به خدا ],5.0,20644.0,6.0,1.0
1397,10,خاطراتش بی نظیره . آخه چقدر اخلاص ؟ خوش بحالشون,5.0,20644.0,6.0,1.0
1396,10,بعضی شهدا هستند که دوبار متولد می‌شوند . ابراهیم هادی دوباره متولد می‌شود در وجود هادی ذوالفقاری . ابراهیم همت دیگری می‌آید با آمدن مصطفی صدرزاده . یادمان باشد بعضی شهدا دوبار می‌آیند ، دوبار به این دنیا می‌آیند برای بیدار شدن من و تو از خواب غفلت … بعضی شهدا دوبار متولد می‌شوند ، بیدار شویم از خواب غفلت … چقدر حس قشنگی داره خوندن خاطرات شهدا ! کاش درس بگیریم از زندگیشون … اگر کتاب سلام بر ابراهیم رو خونده باشید لذت خوندن این کتاب براتون دوچندان میشه . فقط نامگذاری کتاب خیلی چنگی به دل نمی‌زد ، نویسنده میتونست اسم بهتری رو کتاب بگذاره,5.0,20644.0,18.0,1.0
1397,11,روایتی در متون اسلامی نقل‌شده با این مضمون اگر جهان از بدی هاو ظلم پربشه خداوندزمین رااز حجت خودش خالی نمیکنه . این‌که این جوان با ایمان وعارف مال این دوره وزمونه است راستش تعجب گردم پس ببین وعده خداحقه وبازهم انسانهای پاک وسالکی هستند که با دیدن آنها وشنیدن زندگینامه شون یاد خدا بیفتیم .,5.0,20644.0,4.0,1.0
1397,12,سلام کتاب خوبی هست ولی انتظار داشتم یک خط داستان رو ادامه می‌داد نه اینکه خاطرات از طرف دوستان بصورت جداگانه روایت بشه .,4.0,20644.0,3.0,1.0
1397,6,فوق‌العاده عاشقانه و عارفانه ..,5.0,20644.0,9.0,1.0
1398,6,حرف نداشت,5.0,20644.0,6.0,1.0
1398,5,کتاب خیلی خوبی بود ولی می‌تونست خیلی بهتر باشه من رو به یاد این شعر انداخت : عشق شوری در نهاد ما نهاد / جان ما در بوته سودا نهاد,5.0,20644.0,5.0,1.0
1396,5,خیلی خوشحالم که بلاخره طاقچه این کتاب رو هم گذاشت . واقعا عالیه زندگی شهدا . عشق ، ایثار ، غیرت ، اخلاق ، عزت ، ایمان ، تواضع ، قناعت و … کاش بتونیم الگو بگیریم …,5.0,20644.0,4.0,1.0
1397,3,فوق‌العاده زیبا و جذاب . من خریدم و کامل مطالعه‌ش کردم . بدون وقفه خوندم کتاب رو تا تموم شد . به نظرم جوون‌ها با هر اعتقادی اگر بخونن این کتاب رو ضرر نمی‌کنن .,5.0,20644.0,9.0,1.0
1397,8,بهضی خاطرات همپوشانی زیادی باهم‌داشتند و داستان کند جلو می‌رفت,2.0,20644.0,2.0,0.0
1396,10,خیلی جالب بود و اینکه به قدرت خدا باید اطمینان داشته_باشیم,4.0,20926.0,3.0,1.0
1397,4,بسیار دلنشین و اشک اور و عاشفانه از یک سبک زندگی شیرین بود و به شدت مرا تکان داز,5.0,20926.0,4.0,1.0
1397,9,قشنگ بود . چه جالب که خوندنش دقیقا هفت دقیقه طول کشید .,4.0,20926.0,2.0,1.0
1398,7,زیبا بود,5.0,20926.0,0.0,1.0
1396,7,یک سری اتفاقات زنجیره وار طی زمان رخ داد که نتیجه‌ای حاصل بشه ، اون نتیجه‌ای که مدنظر مهربان خدا برای دو مخلوقش بوده . جالب بود . از این موارد به نوعی دیگر برای همه مون اتفاق میفته دلیل کارها و اتفاقاتی که طی زمان مشخص میشه فقط باید بینا بود,4.0,20926.0,8.0,1.0
1396,10,بسیارزیبا احساسی وهنرمندانه . خوندن داستلن‌های اینگونه واقعا لذت بخشه …سپاسگزاراز طاقچه,5.0,20926.0,4.0,1.0
1397,5,اشکم در اومد بنظر من که کار خداوند بود . کاش خدا من و هم انقد دوست داشته باشه,5.0,20926.0,5.0,1.0
1396,6,به این میگن داستان کوتاه خوب,4.0,20926.0,1.0,1.0
1398,9,یه حس متفاوت,5.0,20926.0,0.0,1.0
1397,4,با یه کم هوشیاری همیشه دست خداوند رو میشه تو اتفاقاتی که تو زندگی باهاش روبه‌رو میشیم ؛ ببینیم … ( خدایا دستمن رو بگیر و تنهامون نزار ),4.0,20926.0,4.0,1.0
1397,5,فضای خوبی بر داستان حاکمه . حس نوستالوژیک داستان زمان ملاقات اتفاقی اشخاص و رخدادها و عواقب ناشی از جنگ دوم جهانی که ناشی از جبر جغرافیایی محیط است و فضای تیره‌ای که به روشنی ختم میشه,5.0,20926.0,1.0,1.0
1396,12,معمولی بود !,2.0,20926.0,0.0,0.0
1398,3,داستان زیبایی بود ، چیزی شبیه یک معجزه یا حتی خود معجزه .,5.0,20926.0,2.0,1.0
1397,5,خیلی خیلی مسخره بود . حیف وقت,1.0,20934.0,5.0,0.0
1397,8,واقعا داستان بدرد نخوری بود !,1.0,20934.0,4.0,0.0
1397,8,بر عکس ظاهرش که به نظر می‌رسه متن خیلی ساده‌ای داره … اما مفهوم سختی داره و به راحتی برای هر کس بدون پیش‌زمینه هایی قابل‌درک نیست … ای کاش یه مقدمه خوب می‌ذاشتند تا همچین داستانی هدر نره …,4.0,20934.0,6.0,1.0
1398,9,خیلی بد بود خیلی زیاد این الان تبلیغ دینداری و خوب بودن بود یا ضددین بود ؟ برای بچه‌ها اصلا نخونید همچین محتواهایی رو,1.0,20934.0,3.0,0.0
1396,11,اصلا خوب نبود,0.0,20934.0,0.0,0.0
1398,3,چ داستان تخیلی و غیر قابل باوری بود … آدم اصن نمیتونه حتی تصورش کنه … بنظرم اصلا خوب نبود !,1.0,20934.0,6.0,0.0
1398,2,تصویر بسیار بدی از گناه کردن رو میکشه و مجازاتش و اصلا جالب نیست … متعلق به عصر حجره,1.0,20934.0,3.0,0.0
1398,3,ترجمه بد و داستان پوچ و طرف دار داشت .,2.0,20934.0,4.0,0.0
